ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0032653,regulation of interleukin-10 production,15/2924,38/15562,0.0024014854478520836,0.024964510214627974,0.019945648995890356,15,bp,treatment-effect-on-ko,down,Tusc2/Prkcz,FALSE
GO:0032653,regulation of interleukin-10 production,15/2924,38/15562,0.0024014854478520836,0.024964510214627974,0.019945648995890356,15,bp,treatment-effect-on-ko,up,Dll1/Cd34/Trib2/Tnfrsf21/Fcgr2b/Tlr2/Hgf/Pycard/Sash3/Jak3/Cd84/Tlr4/Fcer1g,FALSE
GO:0032663,regulation of interleukin-2 production,17/2924,50/15562,0.007697223167827255,0.057511543936995015,0.0459494321625778,17,bp,treatment-effect-on-ko,down,Ceacam1,TRUE
GO:0032663,regulation of interleukin-2 production,17/2924,50/15562,0.007697223167827255,0.057511543936995015,0.0459494321625778,17,bp,treatment-effect-on-ko,up,Stat5a/Cd34/Sptbn1/Havcr2/Hdac7/Runx1/Anxa1/Prkcq/Abl1/Il1a/Sash3/Cd276/Card11/Vsig4/Ccr2/Ezr,TRUE
GO:0032675,regulation of interleukin-6 production,33/2924,104/15562,0.0010534449287583918,0.013733845768672943,0.010972795569012796,33,bp,treatment-effect-on-ko,down,Il1rap,FALSE
GO:0032675,regulation of interleukin-6 production,33/2924,104/15562,0.0010534449287583918,0.013733845768672943,0.010972795569012796,33,bp,treatment-effect-on-ko,up,Cd36/Prg4/Cyba/Trpv4/Mapkapk2/Arrb1/Havcr2/Nckap1l/Tnf/Inpp5d/Il1a/Tlr2/Arhgef2/Hgf/Tnfrsf1a/Pycard/Trim30a/Gas6/Tlr3/Cd300ld/Spon2/Bank1/Nod1/Cd84/Tlr4/Tlr7/Tlr1/Tlr6/Rab7b/Ptafr/Fcer1g/C5ar2,FALSE
GO:0032677,regulation of interleukin-8 production,18/2924,51/15562,0.003958260345402849,0.035363745897273494,0.028254223967653598,18,bp,treatment-effect-on-ko,down,Apoa2/Park7/Crp/Map2k5,TRUE
GO:0032677,regulation of interleukin-8 production,18/2924,51/15562,0.003958260345402849,0.035363745897273494,0.028254223967653598,18,bp,treatment-effect-on-ko,up,Klf4/Arrb1/Tnf/Anxa1/Ddit3/Tlr2/Pycard/Tlr3/Serpine1/Tlr4/Tlr8/Tlr7/Gdf2/C5ar2,TRUE
GO:0032680,regulation of tumor necrosis factor production,33/2924,110/15562,0.0029533964844505054,0.02862742036375673,0.022872168263037746,33,bp,treatment-effect-on-ko,down,Hspb1/Gstp1,TRUE
GO:0032680,regulation of tumor necrosis factor production,33/2924,110/15562,0.0029533964844505054,0.02862742036375673,0.022872168263037746,33,bp,treatment-effect-on-ko,up,Axl/Cd36/Cyba/Cd34/Mapkapk2/Havcr2/Rasgrp1/Tlr2/Arhgef2/Pf4/Gpnmb/Tnfrsf1a/Pycard/Trim30a/Sash3/Gas6/Tlr3/Cd300ld/Ccl2/Spon2/Nod1/Cd84/Tlr4/Thbs1/Tlr1/Ccr2/Cd14/Ptafr/Fcer1g/Fcgr3/C5ar2,TRUE
GO:0032680,regulation of tumor necrosis factor production,33/2924,110/15562,0.0029533964844505054,0.02862742036375673,0.022872168263037746,33,bp,treatment-effect-on-ko,NA,Gstp1,TRUE
GO:0032715,negative regulation of interleukin-6 production,14/2924,38/15562,0.0068425983935182545,0.053019577984344375,0.042360530340640135,14,bp,treatment-effect-on-ko,up,Prg4/Arrb1/Havcr2/Nckap1l/Tnf/Inpp5d/Hgf/Tnfrsf1a/Trim30a/Gas6/Bank1/Cd84/Tlr4/C5ar2,FALSE
GO:0032729,positive regulation of interferon-gamma production,22/2924,63/15562,0.0017876525162830884,0.020035275188074526,0.01600738660609692,22,bp,treatment-effect-on-ko,down,Il12rb1,TRUE
GO:0032729,positive regulation of interferon-gamma production,22/2924,63/15562,0.0017876525162830884,0.020035275188074526,0.01600738660609692,22,bp,treatment-effect-on-ko,up,Il27ra/H2-M3/Havcr2/Runx1/Tnf/Slc11a1/Abl1/Rasgrp1/Nras/Pycard/Sash3/Tlr3/Cd276/Tlr4/Tlr8/Irf8/Tlr7/Ccr2/Cd14/Raet1d/Ulbp1,TRUE
GO:0032760,positive regulation of tumor necrosis factor production,25/2924,66/15562,2.17793438539894e-4,0.004222165462968369,0.003373341980392343,25,bp,treatment-effect-on-ko,down,Hspb1,TRUE
GO:0032760,positive regulation of tumor necrosis factor production,25/2924,66/15562,2.17793438539894e-4,0.004222165462968369,0.003373341980392343,25,bp,treatment-effect-on-ko,up,Cd36/Cyba/Mapkapk2/Havcr2/Rasgrp1/Tlr2/Arhgef2/Pf4/Tnfrsf1a/Pycard/Sash3/Tlr3/Ccl2/Spon2/Nod1/Cd84/Tlr4/Thbs1/Tlr1/Ccr2/Cd14/Ptafr/Fcer1g/Fcgr3,TRUE
GO:0032835,glomerulus development,16/2924,41/15562,0.0020025270887869128,0.021716389876455914,0.01735053026115022,16,bp,treatment-effect-on-ko,down,Klf15,FALSE
GO:0032835,glomerulus development,16/2924,41/15562,0.0020025270887869128,0.021716389876455914,0.01735053026115022,16,bp,treatment-effect-on-ko,up,Pdgfb/Nid1/Mef2c/Bmp7/Ahr/Itgb3/Pdgfrb/Wwtr1/Prom1/Pdgfra/C3ar1/Tcf21/Basp1/Lamb2/Bcl2,FALSE
GO:0032886,regulation of microtubule-based process,51/2924,158/15562,3.284946144534375e-5,9.572049271547174e-4,7.64768598703682e-4,51,bp,treatment-effect-on-ko,down,Mid1ip1/Sirt2/Sbds/Cfap20/Dixdc1/Efna5,FALSE
GO:0032886,regulation of microtubule-based process,51/2924,158/15562,3.284946144534375e-5,9.572049271547174e-4,7.64768598703682e-4,51,bp,treatment-effect-on-ko,up,Spag5/Kif11/Trpv4/Sgk1/Mdm1/Aurkb/Nin/Plk2/Ska3/Bora/Racgap1/Cep192/Plk4/Rgs2/Nek2/Abl1/Kif18a/Knstrn/Tpx2/Aurka/Ect2/Arhgef2/Capzb/Stmn1/Plk1/Ccsap/Tubgcp5/Gas2l1/Inpp5j/Mid1/Ska1/Tacc3/Cep85/Ckap2/Cep250/Mcph1/Ccnb1/Cenpe/Phldb1/Gen1/Gda/Erbb2/Cenpj/Psrc1/Kifc1,FALSE
GO:0032928,regulation of superoxide anion generation,8/2924,16/15562,0.00468230587139775,0.04030212278032633,0.032199790336549364,8,bp,treatment-effect-on-ko,down,Egfr/Sod1/Crp/Gstp1,FALSE
GO:0032928,regulation of superoxide anion generation,8/2924,16/15562,0.00468230587139775,0.04030212278032633,0.032199790336549364,8,bp,treatment-effect-on-ko,up,Tgfb1/Cyba/Syk/Cxcl1,FALSE
GO:0032928,regulation of superoxide anion generation,8/2924,16/15562,0.00468230587139775,0.04030212278032633,0.032199790336549364,8,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0032930,positive regulation of superoxide anion generation,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,down,Egfr/Sod1/Crp/Gstp1,FALSE
GO:0032930,positive regulation of superoxide anion generation,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,up,Tgfb1/Cyba/Cxcl1,FALSE
GO:0032930,positive regulation of superoxide anion generation,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0032943,mononuclear cell proliferation,71/2924,243/15562,4.793907547384199e-5,0.001280330308266812,0.0010229329038679272,71,bp,treatment-effect-on-ko,down,Il12rb1/Dnaja3/Igf1/Ndfip1/Zap70/Adk/Ceacam1,FALSE
GO:0032943,mononuclear cell proliferation,71/2924,243/15562,4.793907547384199e-5,0.001280330308266812,0.0010229329038679272,71,bp,treatment-effect-on-ko,up,Itgb2/Icosl/Tgfb1/Ebi3/Impdh1/Il7r/Stat5a/Cd44/Mef2c/Csf1/H2-M3/Ahr/Fyn/Vsir/Havcr2/Syk/Cd180/Ripk3/Nckap1l/Cd86/Tnfrsf21/Aif1/Cd74/Anxa1/Slc11a1/Inpp5d/Ptprc/Fcgr2b/Prkcq/Abl1/Vcam1/Cd38/Coro1a/Itgam/Pycard/Itgal/Sash3/Elf4/Il15/Jak3/Rac2/Vav3/Cd300a/Ccl5/Cd276/Card11/H2-Aa/Prdm1/Tlr4/Clcf1/Vsig4/Cxcr4/Cd24a/Ccr2/Lgals3/Bcl2/Fcgr4/Erbb2/Nck2/Lst1/H2-Ab1/Clec4g/Cd80/Lrrc32,FALSE
GO:0032943,mononuclear cell proliferation,71/2924,243/15562,4.793907547384199e-5,0.001280330308266812,0.0010229329038679272,71,bp,treatment-effect-on-ko,NA,Itgam/Clcf1,FALSE
GO:0032944,regulation of mononuclear cell proliferation,59/2924,186/15562,1.4969051483386642e-5,5.292930105498896e-4,4.228840267100555e-4,59,bp,treatment-effect-on-ko,down,Il12rb1/Dnaja3/Igf1/Ndfip1/Zap70/Adk/Ceacam1,FALSE
GO:0032944,regulation of mononuclear cell proliferation,59/2924,186/15562,1.4969051483386642e-5,5.292930105498896e-4,4.228840267100555e-4,59,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Stat5a/Cd44/Mef2c/Csf1/H2-M3/Ahr/Vsir/Havcr2/Syk/Ripk3/Nckap1l/Cd86/Tnfrsf21/Aif1/Cd74/Anxa1/Inpp5d/Ptprc/Fcgr2b/Prkcq/Vcam1/Cd38/Coro1a/Pycard/Itgal/Sash3/Il15/Jak3/Rac2/Vav3/Cd300a/Ccl5/Cd276/Card11/H2-Aa/Prdm1/Tlr4/Clcf1/Vsig4/Cd24a/Ccr2/Lgals3/Bcl2/Erbb2/Nck2/Lst1/H2-Ab1/Clec4g/Cd80/Lrrc32,FALSE
GO:0032944,regulation of mononuclear cell proliferation,59/2924,186/15562,1.4969051483386642e-5,5.292930105498896e-4,4.228840267100555e-4,59,bp,treatment-effect-on-ko,NA,Clcf1,FALSE
GO:0032946,positive regulation of mononuclear cell proliferation,38/2924,119/15562,3.998754292759764e-4,0.006829165069369651,0.005456230794739513,38,bp,treatment-effect-on-ko,down,Il12rb1/Dnaja3/Igf1/Zap70/Adk/Ceacam1,FALSE
GO:0032946,positive regulation of mononuclear cell proliferation,38/2924,119/15562,3.998754292759764e-4,0.006829165069369651,0.005456230794739513,38,bp,treatment-effect-on-ko,up,Icosl/Stat5a/Mef2c/Csf1/Havcr2/Syk/Nckap1l/Cd86/Aif1/Cd74/Anxa1/Ptprc/Prkcq/Vcam1/Cd38/Coro1a/Pycard/Itgal/Sash3/Il15/Jak3/Vav3/Ccl5/Cd276/Card11/Tlr4/Clcf1/Cd24a/Ccr2/Bcl2/Nck2/Cd80,FALSE
GO:0032946,positive regulation of mononuclear cell proliferation,38/2924,119/15562,3.998754292759764e-4,0.006829165069369651,0.005456230794739513,38,bp,treatment-effect-on-ko,NA,Clcf1,FALSE
GO:0032956,regulation of actin cytoskeleton organization,68/2924,261/15562,0.0022173819511884275,0.023538001642530854,0.018805925483429613,68,bp,treatment-effect-on-ko,down,Sdc4/Lrrc16a/Ctsl/Neb/Hax1/Nox4/Ilk/Arhgap6/Dixdc1/Apoa1/Fhod3/Whamm/Efna5/Bcas3,FALSE
GO:0032956,regulation of actin cytoskeleton organization,68/2924,261/15562,0.0022173819511884275,0.023538001642530854,0.018805925483429613,68,bp,treatment-effect-on-ko,up,Tgfb1/Hck/Wdr1/Mef2c/Tek/Spire2/Plek/Sptbn1/Itgb3/Sh3bp1/Nckap1l/Shank3/Hcls1/Twf2/Mlst8/Myo1f/Spire1/Pdgfrb/Csf1r/Actr3/Prkcq/Abl1/Gsn/Il1a/Capzb/Sh3bgrl3/Wasf2/Fgr/Add1/Cit/Fscn1/Arpc1b/Limk1/Eln/Vasp/Coro1a/Pak1/Pycard/Flna/Tpm1/Ccdc88a/Dbn1/Icam1/Lpar1/Vill/Arhgap18/Prex1/Synpo/Ntf3/Arhgef15/Capg/Nck2/Myadm/Wipf1,FALSE
GO:0032956,regulation of actin cytoskeleton organization,68/2924,261/15562,0.0022173819511884275,0.023538001642530854,0.018805925483429613,68,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0032963,collagen metabolic process,25/2924,72/15562,9.902541498841564e-4,0.013153613985630554,0.010509213492644167,25,bp,treatment-effect-on-ko,down,Arg1/Prdx5/F2/Tns2,FALSE
GO:0032963,collagen metabolic process,25/2924,72/15562,9.902541498841564e-4,0.013153613985630554,0.010509213492644167,25,bp,treatment-effect-on-ko,up,Pparg/Pdgfb/Mmp14/Col1a1/Ppard/Tgfb1/Mrc2/Cygb/Tgfb3/Ctsb/Pdgfrb/Col5a1/Adam15/Ctsk/Mmp2/Ccl2/Adamts2/Ctss/Mmp13/Prtn3/Serpinh1,FALSE
GO:0032970,regulation of actin filament-based process,75/2924,297/15562,0.003307278639139023,0.031155433484272105,0.024891950022235244,75,bp,treatment-effect-on-ko,down,Sdc4/Lrrc16a/Ctsl/Neb/Hax1/Csrp3/Nox4/Ilk/Arhgap6/Dixdc1/Apoa1/Fhod3/Fxyd1/Whamm/Efna5/Bcas3,FALSE
GO:0032970,regulation of actin filament-based process,75/2924,297/15562,0.003307278639139023,0.031155433484272105,0.024891950022235244,75,bp,treatment-effect-on-ko,up,Tgfb1/Hck/Cnn2/Wdr1/Mef2c/Tek/Spire2/Stc1/Plek/Sptbn1/Itgb3/Sh3bp1/Nckap1l/Shank3/Hcls1/Twf2/Mlst8/Myo1f/Spire1/Pdgfrb/Csf1r/Actr3/Prkcq/Abl1/Gsn/Il1a/Capzb/Sh3bgrl3/Wasf2/Fgr/Add1/Cit/Fscn1/Arpc1b/Limk1/Eln/Vasp/Coro1a/Pak1/Pycard/Flna/Tpm1/Ccdc88a/Dbn1/Adrb1/Icam1/Trpm4/Lpar1/Vill/Arhgap18/Prex1/Kcnj2/Synpo/Ntf3/Arhgef15/Capg/Nck2/Myadm/Wipf1,FALSE
GO:0032970,regulation of actin filament-based process,75/2924,297/15562,0.003307278639139023,0.031155433484272105,0.024891950022235244,75,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0032994,protein-lipid complex,14/2974,37/15746,0.005464480230221046,0.04402972943845933,0.03625736453059902,14,cc,treatment-effect-on-ko,down,Apoh/Apoe/Apoa2/Apoa5/Apoa1/Lipc/Lcat/Apoc1,FALSE
GO:0032994,protein-lipid complex,14/2974,37/15746,0.005464480230221046,0.04402972943845933,0.03625736453059902,14,cc,treatment-effect-on-ko,up,Lpl/Gpihbp1/Pla2g7/Msr1/Apoa4/Apobr,FALSE
GO:0033003,regulation of mast cell activation,16/2924,38/15562,7.62339837465888e-4,0.011030859723101508,0.00881321741417412,16,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0033003,regulation of mast cell activation,16/2924,38/15562,7.62339837465888e-4,0.011030859723101508,0.00881321741417412,16,bp,treatment-effect-on-ko,up,Gab2/Hmox1/Gata2/Syk/Nr4a3/Fgr/Il13ra2/Plscr1/Rac2/Cd300a/Cd84/Milr1/Fcer1g/Cnr2/Cd300lb,FALSE
GO:0033194,response to hydroperoxide,7/2924,14/15562,0.00815281747668881,0.05949897754426528,0.047537312429101974,7,bp,treatment-effect-on-ko,down,Mgst1/Gpx1,FALSE
GO:0033194,response to hydroperoxide,7/2924,14/15562,0.00815281747668881,0.05949897754426528,0.047537312429101974,7,bp,treatment-effect-on-ko,up,Cd36/Trpm2/Cd38/Ddias/Apoa4,FALSE
GO:0033198,response to ATP,9/2924,20/15562,0.006517633113996466,0.05105309807390992,0.04078939124302575,9,bp,treatment-effect-on-ko,up,Sh3bp1/Casp1/Sell/Trpc3/Asph/Panx1/Plcg2/P2ry12/Slc8a1,FALSE
GO:0033293,monocarboxylic acid binding,22/2900,57/15510,3.4964357080748896e-4,0.009293536114722353,0.00817882245865065,22,mf,treatment-effect-on-ko,down,Akr1c21/Rida/Cyp4f14/Pcx/Adh5/Scp2/Acox3/Hlcs/Serpina5/Stard5/Fabp1,FALSE
GO:0033293,monocarboxylic acid binding,22/2900,57/15510,3.4964357080748896e-4,0.009293536114722353,0.00817882245865065,22,mf,treatment-effect-on-ko,up,Pparg/Ppard/Cd36/Id3/Pitpna/Fabp7/Igf2r/Arhgdia/Cyp4a14/Lpar1/Alox5ap,FALSE
GO:0033559,unsaturated fatty acid metabolic process,40/2924,101/15562,8.685799561749315e-7,5.66381812981082e-5,4.525165021165638e-5,40,bp,treatment-effect-on-ko,down,Ephx2/Cyp2d26/Cyp4f13/Cyp4f14/Cyp2c44/Cyp2e1/Pnpla8/Decr2/Daglb/Cyp2j5/Cyp2j6/Cyp2f2/Cyp2a12/Cyp2d22/Cyp2c67/Cyp2d40/Cyp2d9/Ptgr2/Cyp2a22/Cyp2d10/Cyp2d12,FALSE
GO:0033559,unsaturated fatty acid metabolic process,40/2924,101/15562,8.685799561749315e-7,5.66381812981082e-5,4.525165021165638e-5,40,bp,treatment-effect-on-ko,up,Cyp4f18/Ncf1/Ptgis/Syk/Cd74/Anxa1/Cyp2c55/Scd2/Tlr2/Hpgds/Tbxas1/Tnfrsf1a/Cyp2b10/Tlr4/Cyp2b9/Ptgs1/Ptges/Alox5ap/Cyp2a4,FALSE
GO:0033627,cell adhesion mediated by integrin,17/2924,40/15562,4.6106034375462183e-4,0.007716613286639855,0.00616526656157496,17,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0033627,cell adhesion mediated by integrin,17/2924,40/15562,4.6106034375462183e-4,0.007716613286639855,0.00616526656157496,17,bp,treatment-effect-on-ko,up,Itga5/Piezo1/Itgb3/Syk/Plau/Nckap1l/Lpxn/Fermt3/Itga6/L1cam/Ccl5/Icam1/Serpine1/Acer2/Cd24a/Adam17,FALSE
GO:0033628,regulation of cell adhesion mediated by integrin,12/2924,31/15562,0.0076568360329607255,0.05729504280401759,0.04577645638342352,12,bp,treatment-effect-on-ko,down,Zap70,FALSE
GO:0033628,regulation of cell adhesion mediated by integrin,12/2924,31/15562,0.0076568360329607255,0.05729504280401759,0.04577645638342352,12,bp,treatment-effect-on-ko,up,Piezo1/Itgb3/Syk/Plau/Nckap1l/Lpxn/Fermt3/Ccl5/Serpine1/Acer2/Cd24a,FALSE
GO:0033631,cell-cell adhesion mediated by integrin,6/2924,11/15562,0.008493001359080665,0.06057295429537502,0.048395377062584344,6,bp,treatment-effect-on-ko,up,Itga5/Piezo1/Fermt3/L1cam/Ccl5/Cd24a,FALSE
GO:0033674,positive regulation of kinase activity,107/2924,402/15562,6.021219332875682e-5,0.0015192232296667738,0.001213798829811649,107,bp,treatment-effect-on-ko,down,Tpd52l1/Araf/Mmd/Sdc4/Acsl1/Igf1/Egfr/Tom1l1/Sod1/Pde6g/Atg13/Jtb/Lamtor2/Prkcz/Camkk2/Nox4/Ilk/Lpar2/Atg14/Ghr/Map2k5/Gckr/Prok1/Ceacam1,FALSE
GO:0033674,positive regulation of kinase activity,107/2924,402/15562,6.021219332875682e-5,0.0015192232296667738,0.001213798829811649,107,bp,treatment-effect-on-ko,up,Axin2/Ccnd2/Pdgfb/Unc119/Tiam1/Tgfb1/Kit/Tek/Csf1/Gadd45b/Cdc6/Arrb1/Stk10/Shc2/Ace/Itgb3/Map3k3/Tgfb3/Syk/Dab2/Ripk3/Nckap1l/Fgd2/Map3k8/Tnf/Lmnb1/Cd74/Pdgfrb/Csf1r/Adam8/Pdgfa/Slc11a1/Tnfrsf11a/Ptprc/Atp2b4/Ddr2/Abl1/Zeb2/Stk39/Cdc25b/Rassf2/Rasgrp1/Bmp2/Tpx2/Ptpn1/Ect2/Pdgfc/Iqgap3/Stil/Hgf/Fgr/Pdgfra/Flt1/Kras/Iqgap1/Pak1/Gas6/Tgfbr2/Trf/Gnai2/Mst1r/Ccdc88a/Vav3/Cd300a/Ccl5/Socs1/Lpar1/Tlr4/Thbs1/Kif14/Reln/Clspn/Tlr1/Cenpe/Cd24a/Ntf3/Tlr6/Adam17/Erbb2/Klk1b4/Psrc1/Strada/Ccnd1,FALSE
GO:0033700,phospholipid efflux,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1,FALSE
GO:0033700,phospholipid efflux,7/2924,12/15562,0.0026734587621703504,0.026633802469955017,0.02127934699797662,7,bp,treatment-effect-on-ko,up,Abcc1/Abcg1/Apoa4,FALSE
GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",18/2900,43/15510,3.718372850262274e-4,0.009303520641676628,0.008187609391017897,18,mf,treatment-effect-on-ko,down,Hsd11b1/Akr1c21/Akr1c13/Hsd17b10/Hsd17b6/Adh5/Bdh2/Hsd17b11/Hsd17b2/Sdr42e1/Hsd3b5/Sdr9c7/Hsd3b2/H2-Ke6,FALSE
GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",18/2900,43/15510,3.718372850262274e-4,0.009303520641676628,0.008187609391017897,18,mf,treatment-effect-on-ko,up,Akr1c18/Dhrs9/Kcnab2/Htatip2,FALSE
GO:0034097,response to cytokine,125/2924,477/15562,3.267062530757524e-5,9.572049271547174e-4,7.64768598703682e-4,125,bp,treatment-effect-on-ko,down,Il12rb1/Irf3/Dnaja3/Endog/Acsl1/Il1rap/Ifnar2/Csnk2b/Kynu/Hax1/F3/Adipor2/Apoa1/Cebpa/Yjefn3/Ndufa13/Gch1/Lifr/Ghr/Serpina3k/Map2k5/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Gm4951/Serpina1c,TRUE
GO:0034097,response to cytokine,125/2924,477/15562,3.267062530757524e-5,9.572049271547174e-4,7.64768598703682e-4,125,bp,treatment-effect-on-ko,up,Klf6/Pparg/Mapk7/Timp1/Axl/Mcm2/Il17ra/Relb/Klf4/Ebi3/Stat5a/Kit/Epor/Csf1/Mapkapk2/Brca1/Timp2/Cxcl16/Ccl6/Ccl9/Dcn/Ifngr1/Prmt2/Serpina3n/Syk/Osmr/Myc/Pde1b/Mefv/Hcls1/Tuba1b/Krt18/Tnfrsf21/Trem2/Tnf/Cd74/Csf1r/Rps6ka4/Col3a1/Rqcd1/Slc11a1/Tnfrsf11a/Ptprc/Mrc1/Il1a/Mme/Ecm1/Gbp3/Gbp2/Gbp9/Pf4/Cxcl1/Kras/Tnfrsf1a/Ddias/Pde2a/Coro1a/Pycard/Hpx/Bgn/Gas6/Jak3/Il10ra/Plscr1/Traip/Gbp8/Plvap/Cxcl10/Ccl5/Ccl2/H2-Aa/Serpine1/Aim2/Ackr1/Socs1/Ifi203/Pyhin1/Ackr3/Cxcr4/Ifit2/Cd24a/Flrt2/Ccr2/Krt8/Cd14/Cx3cr1/Ifi205/Adam10/Bcl2/Pirb/Csf2ra/H2-Eb1/Ifnlr1/Serpina3f/Csf2rb2/H2-Ab1/Ifi204/Serpina3m/Gbp4,TRUE
GO:0034097,response to cytokine,125/2924,477/15562,3.267062530757524e-5,9.572049271547174e-4,7.64768598703682e-4,125,bp,treatment-effect-on-ko,NA,Pde2a,TRUE
GO:0034103,regulation of tissue remodeling,19/2924,57/15562,0.0063612383058572865,0.050298862257810134,0.040186786877119136,19,bp,treatment-effect-on-ko,down,Egfr/Hrg/Ppargc1b,FALSE
GO:0034103,regulation of tissue remodeling,19/2924,57/15562,0.0063612383058572865,0.050298862257810134,0.040186786877119136,19,bp,treatment-effect-on-ko,up,Abr/Pdk4/Flt4/Itgb3/Syk/Tfrc/Csf1r/Ltbp3/Adam8/Inpp5d/Cd38/Trf/Inpp4b/Erg/Cd24a/Gja1,FALSE
GO:0034109,homotypic cell-cell adhesion,122/2924,455/15562,1.3069746186572907e-5,4.8609774520579676e-4,3.883727307370709e-4,122,bp,treatment-effect-on-ko,down,Aire/Il12rb1/Dnaja3/Hspb1/Igf1/Ndfip1/Zap70/Serpine2/Prkcz/Ilk/Adk/B2m/Gstp1/Ceacam1,FALSE
GO:0034109,homotypic cell-cell adhesion,122/2924,455/15562,1.3069746186572907e-5,4.8609774520579676e-4,3.883727307370709e-4,122,bp,treatment-effect-on-ko,up,Itgb2/Icosl/Tcf7/Efnb2/Tgfb1/Relb/Ebi3/Il7r/Stat5a/Ly9/Cd44/Kit/Clic1/Bmp7/Tnfaip8l2/Clec4f/Cd48/H2-M3/C1qtnf1/Ikzf1/Fyn/Vsir/Plek/Adora2a/Stk10/Havcr2/Itgb3/Syk/Ripk3/Nckap1l/Cd86/Tnfrsf21/Aif1/Cd74/Anxa1/Fermt3/Adam8/Slc11a1/Ptprc/Csrp1/Prkcq/Apbb1ip/Stxbp1/Abl1/Gsn/Dll4/Rasgrp1/Vcam1/Nr4a3/Rhoh/Pdgfra/Lfng/Ephb4/Coro1a/Itgam/Pycard/Itgal/Sash3/Elf4/Il2rg/Flna/L1cam/Il15/Jak3/Rab27a/Tgfbr2/Fanca/Rac2/Fancd2/Vav1/Cd300a/Ccl5/Ccl2/Cd276/P2ry12/Card11/H2-Aa/Rap2b/Nfkbid/Icam1/H2-DMa/Itpkb/Hlx/Prex1/Vsig4/Ctla2a/Cxcr4/Adrb2/Cd24a/Ccr2/Lgals3/Adam17/Bcl2/Fcer1g/Fcgr4/Erbb2/Actg1/Nck2/Lgals1/Treml2/H2-Ab1/Clec4g/Cd80/Sox4/Nrarp/Zfp703/Gimap1/Lrrc32,FALSE
GO:0034109,homotypic cell-cell adhesion,122/2924,455/15562,1.3069746186572907e-5,4.8609774520579676e-4,3.883727307370709e-4,122,bp,treatment-effect-on-ko,NA,Itgam/Gstp1,FALSE
GO:0034110,regulation of homotypic cell-cell adhesion,75/2924,257/15562,3.1159779522003795e-5,9.257588933726689e-4,7.396444706219648e-4,75,bp,treatment-effect-on-ko,down,Il12rb1/Dnaja3/Igf1/Ndfip1/Zap70/Serpine2/Prkcz/Adk/Gstp1/Ceacam1,FALSE
GO:0034110,regulation of homotypic cell-cell adhesion,75/2924,257/15562,3.1159779522003795e-5,9.257588933726689e-4,7.396444706219648e-4,75,bp,treatment-effect-on-ko,up,Icosl/Efnb2/Tgfb1/Il7r/Stat5a/Cd44/Tnfaip8l2/H2-M3/C1qtnf1/Ikzf1/Vsir/Adora2a/Havcr2/Syk/Ripk3/Nckap1l/Cd86/Tnfrsf21/Aif1/Cd74/Anxa1/Adam8/Ptprc/Prkcq/Gsn/Rasgrp1/Vcam1/Nr4a3/Ephb4/Coro1a/Pycard/Itgal/Sash3/Il2rg/Il15/Jak3/Tgfbr2/Fanca/Rac2/Fancd2/Cd300a/Ccl5/Ccl2/Cd276/Card11/H2-Aa/Nfkbid/H2-DMa/Itpkb/Hlx/Vsig4/Ctla2a/Adrb2/Cd24a/Ccr2/Lgals3/Erbb2/Nck2/Lgals1/H2-Ab1/Clec4g/Cd80/Nrarp/Zfp703/Lrrc32,FALSE
GO:0034110,regulation of homotypic cell-cell adhesion,75/2924,257/15562,3.1159779522003795e-5,9.257588933726689e-4,7.396444706219648e-4,75,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0034111,negative regulation of homotypic cell-cell adhesion,32/2924,102/15562,0.001534256254978684,0.01810378802338177,0.014464205318107722,32,bp,treatment-effect-on-ko,down,Ndfip1/Serpine2/Gstp1/Ceacam1,FALSE
