ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0031406,carboxylic acid binding,54/2634,187/15510,3.370992354597277e-5,0.0022829109334744895,0.001989082623268218,54,mf,treatment-effect-on-ko,up,Pparg/Ppard/Axl/Cd36/Ddah2/Id3/Pitpna/Mtr/Igf2r/Arhgdia/Tyms/Cyp4a14/Pgd/Nos3/Siglece/Mfge8/Gas6/Folr2/Cd300a/Lpar1/Osbpl10/Sdpr,FALSE
GO:0031589,cell-substrate adhesion,67/2653,266/15562,4.506202189704114e-4,0.014891356905048694,0.012976731436505889,67,bp,treatment-effect-on-ko,down,Calr/Sdc4/C1qbp/Lrrc16a/Prkcz/Ilk/Arhgap6/Plet1/Apoa1/Whamm/Efna5/Bcas3,FALSE
GO:0031589,cell-substrate adhesion,67/2653,266/15562,4.506202189704114e-4,0.014891356905048694,0.012976731436505889,67,bp,treatment-effect-on-ko,up,Itgb2/Acvrl1/Itga5/Mmp14/Col1a1/Vwf/Ppard/Tiam1/Axl/Epdr1/Cd36/Bcam/Ddr1/Coro1c/Nid1/Tek/Mertk/Csf1/Lama5/Lims1/Itgb3/Dab2/Ccdc80/Itgb5/Smoc2/Tnfrsf12a/Fermt3/Cd63/Col3a1/Srgap2/Lamc1/Itga8/Abl1/Itga4/Itga6/Vcam1/Adam15/Vamp3/Itgal/Flna/Gas6/Arhgef7/Rac2/Dbn1/Prkx/Sirpa/Acer2/Fndc3b/Prex1/Bcl2/Kdr/Msln/Fbln2/Lgals1/Myadm,FALSE
GO:0031589,cell-substrate adhesion,67/2653,266/15562,4.506202189704114e-4,0.014891356905048694,0.012976731436505889,67,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0032102,negative regulation of response to external stimulus,64/2653,255/15562,6.600408374469328e-4,0.01996123502339512,0.017394760443338306,64,bp,treatment-effect-on-ko,down,Apoh/Serpinf1/Apoe/Irf3/Sirt2/C1qbp/F12/Hrg/Serping1/Proc/Ndfip1/Serpine2/F2/Pink1/F11/Apoa1/Ryk/Pcbp2/Gstp1/Gpx1/Psg23,TRUE
GO:0032102,negative regulation of response to external stimulus,64/2653,255/15562,6.600408374469328e-4,0.01996123502339512,0.017394760443338306,64,bp,treatment-effect-on-ko,up,Pparg/Pdgfb/Sema6b/Ppard/Ier3/Cd44/Tnfaip8l2/C1qtnf1/Abr/Ptgis/Sema6a/Adora2a/Havcr2/Sec14l1/Aoah/Pbk/Mefv/Pdgfa/Sema4c/Fcgr2b/Hc/Anxa5/Hgf/Pdgfra/Tnfrsf1a/Siglece/Plxna3/Ets1/Anxa2/Uaca/Dbn1/Sema3f/Cd276/Prdm1/Metrnl/Dusp10/Ctla2a/Adrb2/Gja1/Cx3cr1/Calcrl/Cnr2/C5ar2,TRUE
GO:0032102,negative regulation of response to external stimulus,64/2653,255/15562,6.600408374469328e-4,0.01996123502339512,0.017394760443338306,64,bp,treatment-effect-on-ko,NA,Gstp1,TRUE
GO:0032103,positive regulation of response to external stimulus,61/2653,254/15562,0.002696505780634426,0.05043744182063359,0.043952551874493706,61,bp,treatment-effect-on-ko,down,Apoh/Calr/Hspb1/Rarres2/C1qbp/Egfr/F12/Bnip3l/Hrg/Pink1/F7/Rab3gap1,FALSE
GO:0032103,positive regulation of response to external stimulus,61/2653,254/15562,0.002696505780634426,0.05043744182063359,0.043952551874493706,61,bp,treatment-effect-on-ko,up,Pdgfb/Tiam1/Tgfb1/Il17ra/Stat5a/Gprc5b/Csf1/Fcgr1/Il17rb/Ccl9/Dcn/Havcr2/Tnip1/Ace/Sptlc2/Cd180/Nckap1l/Pla2g7/C3/Pdgfrb/Tnfrsf11a/Pip4k2a/Tlr2/Cxcl1/Tnfrsf1a/Pde2a/Gas6/Ednra/Tlr3/Rac2/Gpsm3/Cxcl10/Trim13/Tgm2/Nod1/Lpar1/Tlr4/Rab3gap2/C3ar1/Tlr9/Adrb2/Cd24a/Ccr2/Ntf3/C5ar1/Adam17/Adam10/Kdr/Ano6,FALSE
GO:0032103,positive regulation of response to external stimulus,61/2653,254/15562,0.002696505780634426,0.05043744182063359,0.043952551874493706,61,bp,treatment-effect-on-ko,NA,Pde2a,FALSE
GO:0032442,phenylcoumaran benzylic ether reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0032442,phenylcoumaran benzylic ether reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0032715,negative regulation of interleukin-6 production,14/2653,38/15562,0.0027519840867272064,0.05043744182063359,0.043952551874493706,14,bp,treatment-effect-on-ko,up,Prg4/Arrb1/Havcr2/Nckap1l/Inpp5d/Hgf/Tnfrsf1a/Trim30a/Gas6/Cd84/Tlr4/Tlr9/Nlrc3/C5ar2,FALSE
GO:0032835,glomerulus development,16/2653,41/15562,6.802227581980395e-4,0.020325218942564175,0.017711945881601646,16,bp,treatment-effect-on-ko,down,Klf15,FALSE
GO:0032835,glomerulus development,16/2653,41/15562,6.802227581980395e-4,0.020325218942564175,0.017711945881601646,16,bp,treatment-effect-on-ko,up,Pdgfb/Nid1/Bmp7/Ahr/Itgb3/Pdgfrb/Wwtr1/Prom1/Pdgfra/C3ar1/Gpr4/Tcf21/Basp1/Lamb2/Bcl2,FALSE
GO:0032866,D-xylose:NADP reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0032866,D-xylose:NADP reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0032867,L-arabinose:NADP reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0032867,L-arabinose:NADP reductase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0032886,regulation of microtubule-based process,43/2653,158/15562,8.733833598934687e-4,0.02269886961389796,0.01978040931863991,43,bp,treatment-effect-on-ko,down,Sirt2/Sbds/Cfap20/Dixdc1/Efna5,FALSE
GO:0032886,regulation of microtubule-based process,43/2653,158/15562,8.733833598934687e-4,0.02269886961389796,0.01978040931863991,43,bp,treatment-effect-on-ko,up,Spag5/Kif11/Sgk1/Mdm1/Aurkb/Nin/Plk2/Ska3/Bora/Racgap1/Cep192/Plk4/Nek2/Abl1/Kif18a/Knstrn/Tpx2/Arhgef2/Capzb/Stmn1/Ccsap/Tubgcp5/Gas2l1/Inpp5j/Mid1/Ska1/Tacc3/Cep85/Ckap2/Cep250/Ccnb1/Phldb1/Gen1/Gda/Erbb2/Cenpj/Psrc1/Kifc1,FALSE
GO:0032944,regulation of mononuclear cell proliferation,49/2653,186/15562,8.80890995129972e-4,0.022775368216054716,0.019847072270967627,49,bp,treatment-effect-on-ko,down,Il12rb1/Dnaja3/Igf1/Ndfip1/Zap70/Adk/Ceacam1,FALSE
GO:0032944,regulation of mononuclear cell proliferation,49/2653,186/15562,8.80890995129972e-4,0.022775368216054716,0.019847072270967627,49,bp,treatment-effect-on-ko,up,Icosl/Tgfb1/Stat5a/Cd244/Cd44/Tnfrsf13b/Csf1/H2-M3/Ahr/Vsir/Havcr2/Syk/Ripk3/Nckap1l/Cd86/Tnfrsf21/Inpp5d/Ptprc/Fcgr2b/Prkcq/Vcam1/Cd38/Pycard/Itgal/Il15/Jak3/Rac2/Vav3/Cd300a/Cd276/Card11/Prdm1/Tlr4/Clcf1/Cd24a/Ccr2/Bcl2/Erbb2/Nck2/H2-Ab1/Clec4g/Lrrc32,FALSE
GO:0032944,regulation of mononuclear cell proliferation,49/2653,186/15562,8.80890995129972e-4,0.022775368216054716,0.019847072270967627,49,bp,treatment-effect-on-ko,NA,Clcf1,FALSE
GO:0032956,regulation of actin cytoskeleton organization,63/2653,261/15562,0.002042126935631005,0.04275327942080372,0.03725636479007281,63,bp,treatment-effect-on-ko,down,Sdc4/Lrrc16a/Ctsl/Neb/Hax1/Nox4/Ilk/Arhgap6/Dixdc1/Apoa1/Fhod3/Whamm/Efna5/Bcas3,FALSE
GO:0032956,regulation of actin cytoskeleton organization,63/2653,261/15562,0.002042126935631005,0.04275327942080372,0.03725636479007281,63,bp,treatment-effect-on-ko,up,Tgfb1/Hck/Wdr1/Tek/Spire2/Sptbn1/Itgb3/Sh3bp1/Nckap1l/Shank3/Hcls1/Twf2/Mlst8/Myo1f/Spire1/Pdgfrb/Csf1r/Actr3/Prkcq/Abl1/Capzb/Wasf2/Add1/Cit/Fscn1/Arpc1b/Limk1/Eln/Vasp/Pak1/Pycard/Flna/Tpm1/Ccdc88a/Dbn1/Icam1/Lpar1/Vill/Arhgap18/Prex1/Kirrel/Synpo/Cdc42ep2/Ntf3/Arhgef15/Capg/Nck2/Myadm/Wipf1,FALSE
GO:0032956,regulation of actin cytoskeleton organization,63/2653,261/15562,0.002042126935631005,0.04275327942080372,0.03725636479007281,63,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0032963,collagen metabolic process,22/2653,72/15562,0.0033504232852081886,0.05713453761636067,0.04978858240548168,22,bp,treatment-effect-on-ko,down,Arg1/Prdx5/F2/Tns2,FALSE
GO:0032963,collagen metabolic process,22/2653,72/15562,0.0033504232852081886,0.05713453761636067,0.04978858240548168,22,bp,treatment-effect-on-ko,up,Pparg/Pdgfb/Mmp14/Col1a1/Ppard/Tgfb1/Mmp8/Mrc2/Cygb/Ctsb/Pdgfrb/Col5a1/Adam15/Ctsk/Mmp2/Adamts2/Prtn3/Serpinh1,FALSE
GO:0033293,monocarboxylic acid binding,20/2634,57/15510,7.372800361290074e-4,0.01872384091752625,0.016313937641538784,20,mf,treatment-effect-on-ko,down,Akr1c21/Rida/Cyp4f14/Pcx/Adh5/Scp2/Acox3/Hlcs/Serpina5/Stard5/Fabp1,FALSE
GO:0033293,monocarboxylic acid binding,20/2634,57/15510,7.372800361290074e-4,0.01872384091752625,0.016313937641538784,20,mf,treatment-effect-on-ko,up,Pparg/Ppard/Cd36/Id3/Pitpna/Igf2r/Arhgdia/Cyp4a14/Lpar1,FALSE
GO:0033559,unsaturated fatty acid metabolic process,34/2653,101/15562,3.6569631305060394e-5,0.002570175495947202,0.002239720488083091,34,bp,treatment-effect-on-ko,down,Ephx2/Cyp2d26/Cyp4f13/Cyp4f14/Cyp2c44/Cyp2e1/Pnpla8/Decr2/Daglb/Cyp2j5/Cyp2j6/Cyp2f2/Cyp2a12/Cyp2d22/Cyp2c67/Cyp2d40/Cyp2d9/Ptgr2/Cyp2a22/Cyp2d10/Cyp2d12,FALSE
GO:0033559,unsaturated fatty acid metabolic process,34/2653,101/15562,3.6569631305060394e-5,0.002570175495947202,0.002239720488083091,34,bp,treatment-effect-on-ko,up,Cyp4f18/Ncf1/Ptgis/Syk/Cyp2c55/Scd2/Tlr2/Tnfrsf1a/Cyp2b10/Tlr4/Cyp2b9/Ptges/Cyp2a4,FALSE
GO:0033674,positive regulation of kinase activity,95/2653,402/15562,3.945769657223935e-4,0.013764306079945927,0.011994588844268881,95,bp,treatment-effect-on-ko,down,Tpd52l1/Araf/Sdc4/Acsl1/Igf1/Egfr/Tom1l1/Sod1/Pde6g/Atg13/Jtb/Lamtor2/Prkcz/Camkk2/Nox4/Ilk/Lpar2/Atg14/Ghr/Map2k5/Gckr/Prok1/Ceacam1,FALSE
GO:0033674,positive regulation of kinase activity,95/2653,402/15562,3.945769657223935e-4,0.013764306079945927,0.011994588844268881,95,bp,treatment-effect-on-ko,up,Axin2/Ccnd2/Pdgfb/Unc119/Tiam1/Tgfb1/Kit/Tek/Gprc5b/Csf1/Gadd45b/Cdc6/Arrb1/Stk10/Shc2/Ace/Itgb3/Map3k3/Camkk1/Syk/Dab2/Ripk3/Nckap1l/Map3k8/Lmnb1/Pdgfrb/Csf1r/Pdgfa/Slc11a1/Tnfrsf11a/Ptprc/Atp2b4/Ddr2/Abl1/Stk39/Cdc25b/Rassf2/Bmp2/Tpx2/Ptpn1/Pdgfc/Hgf/Pdgfra/Flt1/Kras/Iqgap1/Pak1/Gas6/Tgfbr2/Trf/Gnai2/Mst1r/Ccdc88a/Vav3/Cd300a/Socs1/Lpar1/Tlr4/Reln/Clspn/Tlr1/Tlr9/Cd24a/Ntf3/Tlr6/Adam17/Adra2b/Erbb2/Klk1b4/Psrc1/Strada/Ccnd1,FALSE
GO:0033700,phospholipid efflux,7/2653,12/15562,0.0014782551931662024,0.0329812759266246,0.028740776469335774,7,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1,FALSE
GO:0033700,phospholipid efflux,7/2653,12/15562,0.0014782551931662024,0.0329812759266246,0.028740776469335774,7,bp,treatment-effect-on-ko,up,Abcc1/Abcg1/Apoa4,FALSE
GO:0033709,"D-arabinitol dehydrogenase, D-ribulose forming (NADP+) activity",10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0033709,"D-arabinitol dehydrogenase, D-ribulose forming (NADP+) activity",10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",18/2634,43/15510,1.0571683067551125e-4,0.004772919133090674,0.004158607491290092,18,mf,treatment-effect-on-ko,down,Hsd11b1/Akr1c21/Akr1c13/Hsd17b10/Hsd17b6/Adh5/Bdh2/Hsd17b11/Hsd17b2/Sdr42e1/Hsd3b5/Sdr9c7/Hsd3b2/H2-Ke6,FALSE
GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",18/2634,43/15510,1.0571683067551125e-4,0.004772919133090674,0.004158607491290092,18,mf,treatment-effect-on-ko,up,Akr1c18/Dhrs9/Kcnab2/Htatip2,FALSE
GO:0033765,"steroid dehydrogenase activity, acting on the CH-CH group of donors",11/2634,28/15510,0.004216102779270778,0.04894694559934361,0.04264709477979164,11,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Srd5a1/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0033765,"steroid dehydrogenase activity, acting on the CH-CH group of donors",11/2634,28/15510,0.004216102779270778,0.04894694559934361,0.04264709477979164,11,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0034367,macromolecular complex remodeling,10/2653,18/15562,2.355098558666996e-4,0.010044394707477188,0.008752957396179362,10,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1/Lipc/Lcat,FALSE
GO:0034367,macromolecular complex remodeling,10/2653,18/15562,2.355098558666996e-4,0.010044394707477188,0.008752957396179362,10,bp,treatment-effect-on-ko,up,Lpl/Pla2g7/Abcg1/Apoa4,FALSE
GO:0034368,protein-lipid complex remodeling,10/2653,18/15562,2.355098558666996e-4,0.010044394707477188,0.008752957396179362,10,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1/Lipc/Lcat,FALSE
GO:0034368,protein-lipid complex remodeling,10/2653,18/15562,2.355098558666996e-4,0.010044394707477188,0.008752957396179362,10,bp,treatment-effect-on-ko,up,Lpl/Pla2g7/Abcg1/Apoa4,FALSE
GO:0034369,plasma lipoprotein particle remodeling,10/2653,18/15562,2.355098558666996e-4,0.010044394707477188,0.008752957396179362,10,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1/Lipc/Lcat,FALSE
GO:0034369,plasma lipoprotein particle remodeling,10/2653,18/15562,2.355098558666996e-4,0.010044394707477188,0.008752957396179362,10,bp,treatment-effect-on-ko,up,Lpl/Pla2g7/Abcg1/Apoa4,FALSE
GO:0034433,steroid esterification,8/2653,14/15562,7.992776252881888e-4,0.021394164035455153,0.018643453566177668,8,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1/Lcat,FALSE
GO:0034433,steroid esterification,8/2653,14/15562,7.992776252881888e-4,0.021394164035455153,0.018643453566177668,8,bp,treatment-effect-on-ko,up,Abcg1/Soat1/Apoa4,FALSE
GO:0034434,sterol esterification,8/2653,14/15562,7.992776252881888e-4,0.021394164035455153,0.018643453566177668,8,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1/Lcat,FALSE
GO:0034434,sterol esterification,8/2653,14/15562,7.992776252881888e-4,0.021394164035455153,0.018643453566177668,8,bp,treatment-effect-on-ko,up,Abcg1/Soat1/Apoa4,FALSE
GO:0034435,cholesterol esterification,8/2653,14/15562,7.992776252881888e-4,0.021394164035455153,0.018643453566177668,8,bp,treatment-effect-on-ko,down,Apoe/Apoa2/Apoa5/Apoa1/Lcat,FALSE
GO:0034435,cholesterol esterification,8/2653,14/15562,7.992776252881888e-4,0.021394164035455153,0.018643453566177668,8,bp,treatment-effect-on-ko,up,Abcg1/Soat1/Apoa4,FALSE
GO:0034440,lipid oxidation,29/2653,89/15562,2.5202082528115655e-4,0.010496424443890222,0.009146868342518828,29,bp,treatment-effect-on-ko,down,Gcdh/Eci1/Phyh/Hao1/Ivd/Slc27a2/Abcd3/Bdh2/Acox3/Acad12/Acad10/Sirt4/Adipor2/Dgat2/Acadsb/Acad8/Acaa1a/Acaa2/Fabp1/Adh7/Mlycd/Cyp4v3/Acad11,FALSE
GO:0034440,lipid oxidation,29/2653,89/15562,2.5202082528115655e-4,0.010496424443890222,0.009146868342518828,29,bp,treatment-effect-on-ko,up,Pparg/Ppard/Cd36/Pdk4/Cygb/Pla2g7/Hao2,FALSE
GO:0034446,substrate adhesion-dependent cell spreading,27/2653,73/15562,3.5218309023450594e-5,0.0025469472757538906,0.002219478788342859,27,bp,treatment-effect-on-ko,down,Calr/C1qbp/Lrrc16a/Ilk/Apoa1/Efna5,FALSE
GO:0034446,substrate adhesion-dependent cell spreading,27/2653,73/15562,3.5218309023450594e-5,0.0025469472757538906,0.002219478788342859,27,bp,treatment-effect-on-ko,up,Axl/Coro1c/Tek/Mertk/Lama5/Lims1/Itgb3/Dab2/Fermt3/Srgap2/Lamc1/Itga8/Abl1/Itga4/Vamp3/Flna/Arhgef7/Dbn1/Fndc3b/Prex1/Myadm,FALSE
GO:0034446,substrate adhesion-dependent cell spreading,27/2653,73/15562,3.5218309023450594e-5,0.0025469472757538906,0.002219478788342859,27,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0034599,cellular response to oxidative stress,46/2653,183/15562,0.0034005927198515265,0.05713453761636067,0.04978858240548168,46,bp,treatment-effect-on-ko,down,Hspb1/Txn2/Sod2/Mgst1/Sirt2/Endog/Sod1/Prdx5/Pink1/Park7/Ppargc1b/Gch1/Pdk2/Fabp1/Gpx1,FALSE
GO:0034599,cellular response to oxidative stress,46/2653,183/15562,0.0034005927198515265,0.05713453761636067,0.04978858240548168,46,bp,treatment-effect-on-ko,up,Mapk7/Akr1b3/Axl/Cd36/Nqo1/Psap/Epor/Trpm2/Fbln5/Akr1c18/Mtr/Impact/Aldh3b1/Pycr2/Lcn2/Abl1/Hgf/Nos3/Pdgfra/Ddias/Btk/G6pdx/Apoa4/Uaca/Melk/Slc25a24/Rhob/Pla2r1/Slc8a1/Bcl2/Sod3,FALSE
GO:0034614,cellular response to reactive oxygen species,31/2653,102/15562,6.187664307766912e-4,0.019059533886269686,0.01660899366821645,31,bp,treatment-effect-on-ko,down,Sod2/Endog/Sod1/Prdx5/Pink1/Park7/Ppargc1b/Gch1/Pdk2/Fabp1,FALSE
GO:0034614,cellular response to reactive oxygen species,31/2653,102/15562,6.187664307766912e-4,0.019059533886269686,0.01660899366821645,31,bp,treatment-effect-on-ko,up,Mapk7/Akr1b3/Axl/Cd36/Nqo1/Psap/Epor/Fbln5/Akr1c18/Mtr/Impact/Lcn2/Abl1/Hgf/Nos3/Pdgfra/Btk/Apoa4/Rhob/Slc8a1/Sod3,FALSE
GO:0034754,cellular hormone metabolic process,24/2653,74/15562,8.958074377132157e-4,0.023041644918499724,0.02007911299616546,24,bp,treatment-effect-on-ko,down,Comt/Srd5a1/Rbp4/Scp2/Hsd17b11/Hsd17b2/Bco2/Aldh8a1/Adh7/Retsat/H2-Ke6,FALSE
GO:0034754,cellular hormone metabolic process,24/2653,74/15562,8.958074377132157e-4,0.023041644918499724,0.02007911299616546,24,bp,treatment-effect-on-ko,up,Cyp17a1/Akr1c18/Dab2/Dhrs9/Bmp2/Schip1/Pdgfra/Sult1e1/Adm/Tiparp/Rbp1/Afp/Rdh9,FALSE
GO:0034754,cellular hormone metabolic process,24/2653,74/15562,8.958074377132157e-4,0.023041644918499724,0.02007911299616546,24,bp,treatment-effect-on-ko,NA,Comt,FALSE
GO:0034831,"(R)-(-)-1,2,3,4-tetrahydronaphthol dehydrogenase activity",10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0034831,"(R)-(-)-1,2,3,4-tetrahydronaphthol dehydrogenase activity",10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0034840,3-hydroxymenthone dehydrogenase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0034840,3-hydroxymenthone dehydrogenase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0035023,regulation of Rho protein signal transduction,27/2653,91/15562,0.001991716023203602,0.04193528673327415,0.03654354382346915,27,bp,treatment-effect-on-ko,down,Apoe/Fgd6/Tiam2/Ngef/Lpar2/Apoa1/Adra1b/Kalrn,FALSE
GO:0035023,regulation of Rho protein signal transduction,27/2653,91/15562,0.001991716023203602,0.04193528673327415,0.03654354382346915,27,bp,treatment-effect-on-ko,up,Tiam1/Abr/Arrb1/Arhgef25/Arap3/Pdgfrb/Fgd1/Col3a1/Arhgef2/Arhgef6/Arhgef7/Adgrg1/Vav3/Fgd5/Fgd3/Lpar1/Prex1/Arhgef39/Arhgef15,FALSE
GO:0035025,positive regulation of Rho protein signal transduction,7/2653,12/15562,0.0014782551931662024,0.0329812759266246,0.028740776469335774,7,bp,treatment-effect-on-ko,down,Lpar2/Apoa1,FALSE
GO:0035025,positive regulation of Rho protein signal transduction,7/2653,12/15562,0.0014782551931662024,0.0329812759266246,0.028740776469335774,7,bp,treatment-effect-on-ko,up,Arrb1/Pdgfrb/Col3a1/Adgrg1/Lpar1,FALSE
GO:0035272,exocrine system development,17/2653,50/15562,0.002759403129665926,0.05043744182063359,0.043952551874493706,17,bp,treatment-effect-on-ko,down,Ppdpf/Igf1/Egfr/Clcn2/Cela1/Fgfr2,FALSE
GO:0035272,exocrine system development,17/2653,50/15562,0.002759403129665926,0.05043744182063359,0.043952551874493706,17,bp,treatment-effect-on-ko,up,Pdgfb/Rarg/Bmp7/Lama5/Ntn4/Pdgfa/Wls/Hgf/Plxna1/Plxnd1/Tgm2,FALSE
GO:0035337,fatty-acyl-CoA metabolic process,7/2653,12/15562,0.0014782551931662024,0.0329812759266246,0.028740776469335774,7,bp,treatment-effect-on-ko,down,Gcdh/Them5/Dgat2/Acsm2/Mcee/Mlycd,FALSE
GO:0035337,fatty-acyl-CoA metabolic process,7/2653,12/15562,0.0014782551931662024,0.0329812759266246,0.028740776469335774,7,bp,treatment-effect-on-ko,up,Far1,FALSE
GO:0035380,very long-chain-3-hydroxyacyl-CoA dehydrogenase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0035380,very long-chain-3-hydroxyacyl-CoA dehydrogenase activity,10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0035383,thioester metabolic process,29/2653,64/15562,1.2741149127461802e-7,3.346228112949179e-5,2.9159937421354408e-5,29,bp,treatment-effect-on-ko,down,Gcdh/Pdhx/Pipox/Ogdh/Pdhb/Sucla2/Kynu/Tdo2/Them5/Scp2/Dgat2/Acadsb/Acsm2/Gpat4/Nudt7/Mcee/Acaa2/Pdk2/Baat/Suclg1/Mlycd,FALSE
GO:0035383,thioester metabolic process,29/2653,64/15562,1.2741149127461802e-7,3.346228112949179e-5,2.9159937421354408e-5,29,bp,treatment-effect-on-ko,up,Pdk4/Acot2/Acot9/Acss1/Far1/Pdk3/Acot6/Acnat2,FALSE
GO:0035410,dihydrotestosterone 17-beta-dehydrogenase activity,11/2634,25/15510,0.0014336910326837658,0.028650317521991972,0.024962799861568935,11,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0035410,dihydrotestosterone 17-beta-dehydrogenase activity,11/2634,25/15510,0.0014336910326837658,0.028650317521991972,0.024962799861568935,11,mf,treatment-effect-on-ko,up,Akr1c18/Kcnab2/Htatip2,FALSE
GO:0035924,cellular response to vascular endothelial growth factor stimulus,17/2653,36/15562,2.6457185816230777e-5,0.0020003235942877514,0.0017431361181315687,17,bp,treatment-effect-on-ko,down,Hspb1,FALSE
GO:0035924,cellular response to vascular endothelial growth factor stimulus,17/2653,36/15562,2.6457185816230777e-5,0.0020003235942877514,0.0017431361181315687,17,bp,treatment-effect-on-ko,up,Pdgfb/Ramp2/Dll1/Mapkapk2/Myo1c/Dcn/Flt4/Pdgfrb/Cd63/Nrp2/Dll4/Pdgfra/Flt1/Adgra2/Ptp4a3/Kdr,FALSE
GO:0036041,long-chain fatty acid binding,9/2634,16/15510,4.205786225984649e-4,0.012504520510915332,0.010895091917890913,9,mf,treatment-effect-on-ko,down,Rida/Cyp4f14/Scp2,FALSE
GO:0036041,long-chain fatty acid binding,9/2634,16/15510,4.205786225984649e-4,0.012504520510915332,0.010895091917890913,9,mf,treatment-effect-on-ko,up,Pparg/Ppard/Cd36/Pitpna/Cyp4a14/Lpar1,FALSE
GO:0038084,vascular endothelial growth factor signaling pathway,14/2653,24/15562,5.992073095352322e-6,7.475111186452021e-4,6.514014199184327e-4,14,bp,treatment-effect-on-ko,down,Hspb1,FALSE
GO:0038084,vascular endothelial growth factor signaling pathway,14/2653,24/15562,5.992073095352322e-6,7.475111186452021e-4,6.514014199184327e-4,14,bp,treatment-effect-on-ko,up,Pdgfb/Dll1/Myo1c/Dcn/Flt4/Pdgfrb/Cd63/Nrp2/Pdgfra/Flt1/Adgra2/Ptp4a3/Kdr,FALSE
