rowname,wt-ccl4-1,wt-ccl4-2,wt-ccl4-3,wt-ccl4-4,wt-ccl4-5,wt-untreated-1,wt-untreated-2,wt-untreated-3,wt-untreated-4,wt-untreated-5,yaptaz-ccl4-1,yaptaz-ccl4-2,yaptaz-ccl4-3,yaptaz-untreated-1,yaptaz-untreated-2,yaptaz-untreated-3,yaptaz-untreated-4,mgi_symbol
ENSMUSG00000000817,0.0,0.0463588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180799,0.0,0.0,0.0,0.0,Fasl
ENSMUSG00000000823,12.495211000000001,5.273992000000001,12.156206999999998,5.753108,12.352383000000001,6.97257,9.094343,4.781831,11.346759,4.090085,9.087178,17.35387,3.647958,12.098112999999998,4.2804459999999995,7.006344,8.993708999999999,Zfp512b
ENSMUSG00000000826,13.69289,14.012834999999999,15.74418,13.192770000000001,16.65228,10.606911000000002,6.77546,11.90008,10.28022,5.116981,16.942149999999998,24.929679999999998,7.321084000000001,18.33194,5.78844,10.338230000000001,8.43223,Dnajc5
ENSMUSG00000000827,21.912008,30.530302000000002,26.202494,30.343307,24.149869999999996,20.410279,14.90412,20.261893000000004,14.13549,11.990197400000001,28.619391,32.269134,18.363119,25.683668,14.977862,24.262235,20.9435904,Tpd52l2
ENSMUSG00000000838,7.3772699,8.2687208,8.493481399999999,5.4543972,6.776007,3.115485,3.0954821999999997,3.887024,3.7125771999999997,1.9879589999999998,8.5265976,13.541904999999998,2.5442285,4.42,2.1634896,3.3995717,4.284311000000001,Fmr1
ENSMUSG00000000861,0.0,0.0138918,0.0308432,0.0,0.0223596,0.0,0.0220553,0.0,0.0204789,0.00825153,0.0392387,0.00946497,0.1394966,0.00820333,0.00997261,0.00817536,0.0,Bcl11a
ENSMUSG00000000869,0.422682,0.236086,0.126221,0.346334,0.0,0.0,0.172564,0.283458,0.0,0.105073,0.218362,0.313078,0.0,0.0,0.326627,0.0,0.0,Il4
ENSMUSG00000000876,61.1262,64.99680000000001,67.11590000000001,66.8595,60.592699999999994,43.045,35.6368,42.0953,29.13767,24.294069999999998,83.23320000000001,58.8429,28.517200000000003,60.7235,38.1517,67.6296,54.106700000000004,Pxmp4
ENSMUSG00000000881,10.11257,6.721959699999999,5.582134999999999,5.6198609,7.28401,3.0897840000000003,3.36237,4.57914,5.5788094,1.6990119,9.17076,6.083651000000001,3.0106599999999997,6.6031475,1.91885,3.69561,9.4243886,Dlg3
ENSMUSG00000000884,1.679177,2.141216,1.839343,2.789471,3.043782,2.9662650000000004,0.49027139999999997,0.3694353,4.325302000000001,0.45029759999999996,2.1789639,0.6380705,0.7190837999999999,1.5424120000000001,0.5111381,1.9384827000000002,0.598914,Gnb1l
ENSMUSG00000000901,0.0454247,0.0,0.0409847,0.4128016,0.0298848,0.0,0.0,0.0606237,0.0548299,0.0,0.521728,0.0669585,0.3642921,0.225438,0.0,0.0,0.0353383,Mmp11
ENSMUSG00000000902,10.1432469,11.0350825,9.047299,13.036276,10.63161,7.5896680000000005,9.080824,7.7700242,8.1122070000000015,5.4760741,15.30963,19.980462,10.224353,11.273183000000001,10.8848071,10.230331,8.971973,Smarcb1
ENSMUSG00000000903,0.0,0.0,0.201502,0.223163,0.26833,0.731042,0.138427,0.0,0.0,0.0,0.140704,0.50104,0.369913,0.0898314,0.131659,0.0887044,0.797178,Vpreb3
ENSMUSG00000000915,4.6576010000000005,3.25138,3.978589,4.36561,6.340363999999999,4.038532,2.972191,3.3500240000000003,3.9296580000000003,2.613013,10.708021,12.167714,4.290375,8.511668,2.2892479999999997,5.609157,5.128483,Hip1r
ENSMUSG00000000916,5.309554,6.27679,9.774131999999998,9.33753,13.478373,8.657889,8.151077,9.3442915,3.47945,6.5446349999999995,9.788606000000001,6.775626900000001,4.394827,10.664651,2.059394,11.855542999999999,10.087053,Nsun5
ENSMUSG00000000934,13.8818,14.8242,13.2508,15.5121,12.2594,9.45444,6.87059,8.40758,9.80027,6.6393,10.1177,13.8356,6.83492,5.96488,6.30708,9.57115,9.69584,Top1mt
ENSMUSG00000000938,0.0,0.0,0.0,0.0,0.0315279,0.0,0.0,0.0,0.0,0.0151354,0.0,0.0,0.0,0.0,0.0370319,0.0,0.0,Hoxa10
ENSMUSG00000000942,0.0,0.114833,0.0,0.0425346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228798,0.225039,0.0,0.0,0.0,0.0,Hoxa4
ENSMUSG00000000948,6.30243,8.19392,4.8840422000000006,8.75812,6.32403,3.77737,3.4029,2.42898,3.90725,1.92289,5.36929,6.64238,2.57965,1.53076,1.94041,3.46397,3.47908,Gm38393
ENSMUSG00000000957,10.553,11.3826,6.78603,10.4247,9.40845,3.81254,3.43186,5.9485,5.10198,4.54724,15.7566,49.2718,23.9599,7.91745,5.64246,6.02034,6.4277,Mmp14
ENSMUSG00000000958,1.66921,1.85199,1.18377,1.73544,1.54079,0.320101,0.273755,0.349359,0.858438,0.367959,3.21412,5.20434,6.72636,1.0752,1.21616,1.13004,0.906805,Slc7a7
ENSMUSG00000000959,19.2381,22.0354,16.6909,23.9075,17.8214,15.557,12.3415,14.7977,15.4898,9.10864,18.9427,20.3831,9.54255,20.6029,15.4257,16.7662,17.8697,Oxa1l
ENSMUSG00000000976,3.964859,3.97433,5.687034,3.739896,5.27552,3.0622219999999998,2.173,3.5090399999999997,1.823429,2.546533,3.98939,10.8246,1.383092,5.277062000000001,1.85277,2.268147,3.2029940000000003,Heatr6
ENSMUSG00000000982,0.0,0.423703,0.15127,0.519855,0.334091,0.0,0.0,0.0,0.0,0.0,1.17308,1.40793,27.9553,0.0,0.0,0.0,0.0,Ccl3
ENSMUSG00000001014,0.0,0.0,0.0,0.189404,0.171712,0.0,0.235681,0.621753,0.0,0.151281,0.241241,0.21612,0.0,0.33335,0.678532,0.657678,0.0,Icam4
ENSMUSG00000001016,6.58932,9.17167,6.75148,7.78558,6.48473,4.55516,4.61619,4.08338,4.72303,3.52705,7.35993,16.0541,5.63055,5.50719,5.27833,5.42969,5.34575,Ilf2
ENSMUSG00000001017,26.063134,28.644175,28.013249,28.079520000000002,29.222186999999998,16.43271,14.642982,18.156807,17.217433,10.89721,26.259413,40.448854000000004,14.44471,25.703405999999998,14.846593,18.05919,21.472618,Chtop
ENSMUSG00000001018,15.204296,10.978650000000002,10.660798,10.090905,10.7126,6.946999,8.232897999999999,5.791049,10.538845,2.8633450000000003,11.751088,11.612670000000001,6.925331,10.176085,7.243485,8.1150693,7.779736,Snapin
ENSMUSG00000001020,0.0,0.537669,0.0,0.0,0.31823,0.0,0.0,0.0,0.0,0.0,1.242026,1.11375,8.06647,0.0,0.0,0.0,0.0,S100a4
ENSMUSG00000001025,0.0,0.462101,0.164979,0.793302,0.182639,0.0,0.113337,0.0,0.0,0.0,0.28541299999999997,1.12633,5.93757,0.0,0.0,0.0,0.0,S100a6
ENSMUSG00000001027,0.0,0.0,0.0,0.0,0.0,0.0,0.00918746,0.0,0.0,0.0,0.0,0.0168384,0.0,0.0,0.0,0.0,0.0,Scn4a
ENSMUSG00000001029,0.133108,1.03129,0.236526,2.534523,0.828227,0.0,0.0543428,0.133675,0.0,0.0,1.7028,1.960411,10.219221,0.3139652,0.0,0.2781059,0.0,Icam2
ENSMUSG00000001034,0.0764913,0.550906,0.2067233,0.312542,0.4097594,0.0826648,0.0827944,0.0342544,0.4288562,0.34775,0.653429,1.466377,3.682186,0.496984,0.0787461,0.21429,0.631991,Mapk7
ENSMUSG00000001036,1.50188,2.49898,1.661022,0.96693,1.78745,0.657081,0.842592,0.9802126999999999,1.9463409999999999,0.212348,2.108582,3.211603,1.9235839999999997,2.680692,0.511284,1.0728360000000001,2.2421699999999998,Epn2
ENSMUSG00000001039,0.814305,0.646903,0.325517,0.299703,0.0,0.379905,0.632987,0.702566,0.866672,0.0,0.478909,1.6267453,0.931753,0.230743,0.563893,0.202592,0.0,B9d1
ENSMUSG00000001052,19.245426000000002,13.557289999999998,13.953393,17.0941,20.16265,13.774295000000002,8.133839000000002,11.688886,14.617003,5.767933,25.729820000000004,28.661759999999997,8.813020000000002,16.576433,16.863777000000002,10.063822,10.84471,Sec24b
ENSMUSG00000001053,1.5872,1.688821,2.038144,1.40886,1.753126,0.786373,1.301488,1.259731,0.762496,0.801562,2.10766,3.675261,1.58984,2.23533,0.945492,1.86444,1.55112,N4bp3
ENSMUSG00000001054,10.2292,11.795806,13.45946,11.632299999999999,13.4117,5.477699,5.638393999999999,6.5348500000000005,8.98438,5.111416,9.177831,16.40072,9.10359,9.04856,5.8667300000000004,6.57963,9.73622,Rmnd5b
ENSMUSG00000001056,19.79366,32.56778,18.64804,27.35765,26.21986,17.26026,17.077659999999998,17.092280000000002,22.53162,15.75882,22.701010000000004,35.126580000000004,20.1834,19.47765,18.83215,18.15536,16.63948,Nhp2
ENSMUSG00000001062,15.563539,11.03797,19.611146899999998,14.089311,16.283293,16.704853,6.9156096,3.1088877,4.467931,4.518142999999999,25.660303999999996,13.721914,8.781738,12.349499,3.8713869999999995,17.190638000000003,11.840754,Vps9d1
ENSMUSG00000001065,14.014208,7.381334,11.427831,7.909460999999999,9.896212,18.621807,7.5593175,5.851845000000001,2.15226,2.3772450000000003,11.6484609,11.666011000000001,4.6098799999999995,8.210082,4.469274,14.891804,19.027517800000002,Zfp276
ENSMUSG00000001076,0.213731,0.237574,0.127017,0.175125,0.0706562,0.0,0.173652,0.0720225,0.0853853,0.0531307,0.547707,1.96981,0.233175,1.39663,0.576008,0.483135,0.0,C1ql4
ENSMUSG00000001082,10.380834,4.948544,5.452712,3.8999460000000004,6.029944,4.389734,8.970446,1.338368,3.076961,1.675115,5.458097,10.084003000000001,14.243591,2.955699,3.8455930000000005,3.3810189999999998,7.192158999999999,Mfsd10
ENSMUSG00000001089,2.334338,1.722327,2.6544770000000004,1.619628,6.3282430000000005,0.74878,1.056306,1.186199,1.297358,0.684046,2.3877249999999997,5.786694,1.2301710000000001,1.962557,1.037282,1.02141,1.196037,Luzp1
ENSMUSG00000001095,0.474538,0.828363,0.286869,0.887092,0.340613,1.60496,2.49479,2.25471,2.13334,0.929453,0.159259,0.0482177,0.0710203,3.05747,1.17198,1.0498,1.7114,Slc13a2
ENSMUSG00000001098,2.248218,2.5240679999999998,2.588286,2.966323,3.8861657,1.582116,2.133373,2.175772,1.115856,1.226545,4.2178,5.135563,5.005128,2.2248520000000003,1.38889,2.2619029999999998,2.590116,Kctd10
ENSMUSG00000001100,50.003694,70.08365599999999,50.219733999999995,68.16821999999999,54.53735999999999,38.34120599999999,34.246278000000004,36.688017,35.431339,24.149898,54.029891,55.50416499999999,25.097853999999998,48.871556,31.925117999999994,44.264134000000006,42.950611,Poldip2
ENSMUSG00000001103,0.521764,0.217942,0.193943,0.320773,0.428976,0.0,0.476845,0.524638,0.155883,0.322573,0.804311,0.50855,0.142841,0.409736,0.151512,0.445015,0.445778,Sebox
ENSMUSG00000001105,51.923843,78.15479099999999,56.244375,75.605587,55.60916399999999,36.64638,33.79605,43.879125,40.526129999999995,34.911829000000004,56.94844,58.84053300000001,31.388409,47.60974399999999,42.309678999999996,45.786971,41.961273000000006,Ift20
ENSMUSG00000001119,0.468954,0.306459,0.142014,0.436605,0.169299,0.0,0.0,0.0,0.0293525,0.0182645,0.45341,0.313051,1.25799,0.0,0.0,0.0,0.0189179,Col6a1
ENSMUSG00000001120,0.836769,1.076374,0.254465,0.37960700000000003,0.549876,0.508761,0.7206018000000001,0.937859,1.69035,0.463849,0.481831,0.556412,0.552161,0.181826,0.336204,0.240287,0.201886,Pcbp3
ENSMUSG00000001123,436.76209,560.0394160000001,384.90375,576.9501250000001,387.87451,240.93372,199.81535,326.765416,321.38459300000005,158.85303399999998,489.44992,436.81318,155.742157,290.338664,281.616506,479.97836,402.21916999999996,Lgals9
ENSMUSG00000001127,47.53266,40.271384999999995,38.565000000000005,44.95383399999999,39.438494,34.53754,26.490484000000002,29.066941,33.648295999999995,20.620267,36.97372300000001,49.333434,19.673848999999997,46.905173000000005,24.320426,38.241377,32.994675,Araf
ENSMUSG00000001128,0.848688,1.7198,2.5118489999999998,3.59797,2.13394,2.475289,1.83393,0.368389,0.357404,0.345808,3.99627,8.94367,79.7944,2.180846,0.385938,1.039867,2.82432,Cfp
ENSMUSG00000001131,0.0,0.378828,0.067961,0.279249,0.276828,0.0,0.0,0.0,0.0,0.0,0.350388,0.9596880000000001,0.990674,0.0,0.0,0.0,0.0,Timp1
ENSMUSG00000001134,22.015529,38.187704999999994,19.079839,39.852993,26.268887,25.839741999999998,22.413469000000003,23.076056,22.006327,10.377130000000001,31.52672,24.508259,20.452394,22.583107000000002,20.957047,26.406671,16.635433000000003,Uxt
ENSMUSG00000001138,8.62478,4.722659999999999,6.492611,6.99361,7.461035000000001,5.120302000000001,2.653015,3.5413129999999997,5.6434999999999995,3.268306,9.418849999999999,8.305698999999999,1.333837,10.9496,1.86919,8.316234,9.091319,Cnnm3
ENSMUSG00000001143,10.333955,5.7124426999999995,8.684143,6.0465265,11.052378000000001,4.734548,3.0192390000000002,5.9844506,3.227394,3.929199,6.953377000000001,8.332063,4.09958,13.637007,2.606544,5.741903000000001,5.0545290000000005,Lman2l
ENSMUSG00000001150,4.2247,3.48317,4.59422,4.30347,5.17062,3.01603,2.91714,2.9648,2.12626,1.97198,4.87898,5.75503,1.93209,4.18082,2.05952,3.063,3.42677,Mcm3ap
ENSMUSG00000001151,1.38202,0.955885,1.10875,1.0569,1.25269,0.879574,0.792257,0.844428,0.714217,0.543171,1.10514,2.38276,0.7048,1.33045,0.735721,0.686763,0.790814,Pcnt
ENSMUSG00000001155,214.96223,253.1614,204.54520000000002,262.89211,178.53952999999998,300.73993,290.48350000000005,190.57956000000001,172.75912000000002,106.86437,210.60801,148.60670000000002,99.84844,266.0897,195.305,231.83871000000002,282.2729,Ftcd
ENSMUSG00000001156,1.34871,1.32072,1.95595,1.01302,1.33092,0.607421,0.939275,0.613783,0.829773,0.667226,1.9148,1.84326,2.11707,1.85476,0.682449,1.34243,1.34261,Mxd1
ENSMUSG00000001157,4.257498,4.52733,5.3461713,4.4323380000000006,4.374724,2.34206,1.80318,3.11658,3.77784,2.008174,4.928478,6.786299,1.59784,4.861911,2.76407,3.591069,3.3767709999999997,Gmcl1
ENSMUSG00000001158,11.86565,20.81218,16.18236,18.88757,12.413157,9.570462,9.140006999999999,11.53856,11.097470000000001,5.880143,19.910705,19.05375,10.860963,13.655769999999999,15.01895,14.4726,13.16847,Snrnp27
ENSMUSG00000001166,0.788359,0.952474,0.555214,0.744711,0.428496,0.444692,0.222972,0.597617,1.0038070000000001,0.38587499999999997,0.599171,0.658262,0.998665,0.272189,0.443889,1.354077,0.384669,Oas1c
ENSMUSG00000001173,1.5581282,3.185561,1.8477109,1.9485811000000002,1.819219,0.8725480000000001,1.8041397,1.273495,1.582689,0.4277992,3.044013,3.0756697999999996,2.6709142999999997,1.2156287000000001,1.049272,2.677698,0.896436,Ocrl
ENSMUSG00000001175,141.114415,139.17770000000002,123.6468,150.4316,136.2825,70.9887,59.063300000000005,99.0107,104.8619,68.2921,136.2495,276.1105,106.743196,141.1487,93.2376,109.59100000000001,101.7479,Calm1
ENSMUSG00000001211,118.25195000000001,112.32404000000001,112.636485,131.363474,133.63336800000002,64.28550800000001,51.83699300000001,77.65678,87.595864,55.704202,146.371117,170.41144,55.31214799999999,94.893261,51.215787000000006,94.49188,94.02255000000001,Agpat3
ENSMUSG00000001225,0.582298,0.0246548,0.6537737,0.0361682,0.429504,1.5195797999999998,0.0809602,0.0,0.227422,0.136917,0.437034,0.365738,0.430807,0.1440176,0.1330607,0.117871,0.1904507,Slc26a3
ENSMUSG00000001227,0.628229,0.305887,0.433544,1.04594,1.16316,0.72272,0.428122,0.39413,0.402828,0.411016,1.6515710000000001,4.24842,1.84611,0.585235,0.485464,0.367797,0.434045,Sema6b
ENSMUSG00000001228,0.763507,0.374558,0.437349,0.393517,0.224337,0.032896,0.156254,0.0648069,0.0768309,0.211126,0.812036,8.40358,0.84787,0.214637,0.0,0.0626362,0.0,Uhrf1
ENSMUSG00000001229,20.1769,15.329,16.5324,13.7653,18.5726,8.11868,7.17657,12.3551,10.3444,9.11428,21.9683,34.2353,7.79138,18.8854,9.60271,16.5717,13.9746,Dpp9
ENSMUSG00000001240,1.606168,5.42736,0.507142,8.563156,3.491273,0.0,0.262126,0.174086,0.101481,0.064051,10.073449,5.23169,24.741438000000002,1.27485,0.200598,0.684528,0.598466,Ramp2
ENSMUSG00000001247,118.93319000000001,121.86942,90.82831,159.52523,118.381152,69.02279,58.5571,67.33298,68.30209,59.48650000000001,180.46242,264.59574,77.06413,86.10047,75.13627,88.6868,80.10965,Lsr
ENSMUSG00000001248,4.59141,4.01235,3.91216,4.21151,4.59741,3.3393,3.26121,1.7236,2.93871,1.69931,7.92663,8.128639999999999,6.94199,3.43073,1.60677,3.05081,3.94595,Gramd1a
ENSMUSG00000001249,607.72323,555.5300100000002,419.80677,674.371874,597.9165399999999,526.9413000000001,479.58399000000003,368.61128399999996,470.64301000000006,384.06107499999996,584.3267000000001,634.8606300000001,313.747167,657.2233800000001,411.93888999999996,465.437918,500.69713,Hpn
ENSMUSG00000001270,0.280879,0.810758,0.166922,1.40544,0.332326,0.0,0.0,0.0755707,0.0895918,0.0,0.807531,3.44708,18.4605,0.257966,0.0,0.145715,0.172084,Ckb
ENSMUSG00000001280,5.864,4.1642991,8.740315,4.2424616,5.753741,3.09172,2.3483,2.7981361000000002,4.68708,2.14086,5.9855988,11.057255999999999,1.55136,7.0475682,1.81001,2.51962,7.731782,Sp1
ENSMUSG00000001281,0.0871597,0.3841996,0.0173806,0.0714163,0.0382916,0.0,0.284284,0.0,0.0,0.0,0.059839,0.193247,1.28705,0.2268748,0.0,0.0,0.0,Itgb7
ENSMUSG00000001285,25.572108,20.472381999999996,24.147224999999995,24.990802,20.681567,21.308788999999997,17.479835,14.450610000000001,20.146614,16.833526,20.74273,27.492705,16.610583000000002,23.220039999999997,22.226141999999996,17.253861,20.428063,Myg1
ENSMUSG00000001288,1.243598,1.54992,1.376281,2.244,1.6486406,0.400016,0.2017411,0.229145,0.656191,0.0986649,3.7091799999999995,3.9765669999999997,3.04707,0.34546299999999996,0.198087,0.6373139999999999,0.783627,Rarg
ENSMUSG00000001289,131.709442,245.59494,120.377404,244.545219,132.55920700000001,129.33174000000002,124.292671,118.798935,105.34242799999998,67.788642,132.849,128.49048,185.180766,109.936376,80.250738,125.39721,114.457965,Pfdn5
ENSMUSG00000001300,0.121952,0.174269,0.155074,0.578209,0.388979,0.0377318,0.0283668,0.0467114,0.055378,0.00867915,0.339488,0.283179,0.7594,0.148335,0.0538253,0.0451468,0.141882,Efnb2
ENSMUSG00000001305,4.875487,8.9702349,6.742915,8.704325599999999,7.632023,5.2623435,4.168006,5.4102479,5.044772099999999,3.54189,6.1249625,10.0015004,3.9207552000000003,6.8927428,4.8538086,6.0623741,5.08474,Rrp15
ENSMUSG00000001313,8.22186,10.74,5.956,13.178,8.48856,8.902123,6.228798,5.224226,5.29627,3.85964,6.66379,10.2236,7.416981,6.669829999999999,4.45219,5.83468,6.42601,Rnd2
ENSMUSG00000001323,41.01299,52.34079,46.256093,44.050064,42.167421000000004,25.549093999999997,21.672539999999998,41.825018,36.01538,14.9362952,36.297453,39.142213,7.196116,40.19457,15.590449,39.669287000000004,34.976621,Srr
ENSMUSG00000001333,0.102423,0.0443049,0.0406013,0.0324391,0.0224328,0.037068,0.0,0.0,0.0,0.0,0.0407169,0.0583356,0.050047,0.089047,0.0307154,0.0512919,0.0695438,Sync
ENSMUSG00000001334,0.33802,0.0624491,0.242432,0.068936,0.217814,0.030509,0.0683558,0.0376764,0.135865,0.101702,0.115234,0.432384,0.127857,0.399532,0.74344,0.054531,0.142833,Fndc5
ENSMUSG00000001348,62.23916,88.63938999999999,65.24418,103.08438,70.77947,74.50283,67.175,73.12181,62.732503,50.0442,98.78110000000001,101.6922,140.802,113.6526,82.28122,77.74454,82.5491,Acp5
ENSMUSG00000001366,56.86025,84.64862,62.88721000000001,70.80276,61.17518,56.82612,50.63629,42.58189,43.306329999999996,17.990647,72.29384,61.522850000000005,19.019349,66.88196,34.952786999999994,47.105239999999995,51.60244,Fbxo9
ENSMUSG00000001376,3.3087100000000005,3.3776720000000005,4.7001352,6.451928799999999,3.663817,2.712928,3.5373612,2.3072815,6.1789787,1.6395294,3.851436,6.596547899999999,5.4030816999999995,3.3294119,1.5697329999999998,2.551292,6.3529561999999995,Vps50
ENSMUSG00000001379,7.93073,4.53632,6.58911,7.41299,5.97741,11.4831,7.16293,3.48551,2.2652,2.99023,10.568,7.81322,5.72164,5.91319,5.11703,8.28429,10.0895,NA
ENSMUSG00000001380,16.1597,20.4858,15.8229,18.1519,15.3114,10.6863,9.02364,12.1811,11.4132,7.55761,15.8154,26.3736,10.8147,15.9461,11.5401,13.6209,12.3015,Hars
ENSMUSG00000001383,15.6979,16.6858,16.2393,18.0928,13.6948,10.1667,9.81932,11.0789,11.3102,8.12074,15.3257,20.1071,9.64416,16.4435,15.8306,12.2428,11.7561,Zmat2
ENSMUSG00000001403,7.48266,3.12893,6.33088,3.2072600000000002,3.10958,0.103107,0.2914195,1.08428,2.11902,13.003,12.635,62.5784,8.78289,1.91464,0.0733917,0.248966,0.199351,Ube2c
ENSMUSG00000001415,7.21925,6.99344,7.29743,6.79977,7.03545,5.77856,5.31731,5.15808,3.41968,3.75503,8.34126,11.3066,5.33313,7.29613,4.00157,5.36794,6.08901,Smg5
ENSMUSG00000001416,84.526144,101.947612,68.394322,100.384263,84.13636,60.248383,58.7534818,68.5654006,62.201392,76.6712713,90.5595926,124.72187440000002,56.1824857,83.302091,75.30918,77.350777,70.748468,Cct3
ENSMUSG00000001417,1.823018,7.91142,4.31238,5.40281,3.8654400000000004,0.446191,0.5972578,1.782219,2.545969,1.7625540000000002,3.279759,4.938739999999999,1.14214,0.622956,0.4317178,1.886889,0.925744,NA
ENSMUSG00000001418,118.10870700000001,133.113824,101.154042,156.175997,126.497648,99.024649,90.33092400000001,89.385937,81.020352,68.2635139,143.02385900000002,137.788354,110.09687500000001,151.092952,89.003581,122.717739,111.62982,Glmp
ENSMUSG00000001419,16.052561,10.29416,12.66684,14.000740999999998,12.204277,7.468718,5.771154,7.42029,4.3374500000000005,4.695976999999999,19.93426,23.085539999999998,6.814611,14.885044,6.227912,8.566674,12.76935,Mef2d
ENSMUSG00000001420,0.542173,0.555442,0.397308,0.708798,0.536687,0.25912,0.27078,0.317746,0.476614,0.327959,0.433365,0.276466,0.0535558,0.795214,0.364164,0.282419,0.347271,Tmem79
ENSMUSG00000001424,144.4626573,156.72469569999998,118.60049760000001,143.7118389,141.2847581,55.085896,56.7268122,96.6315991,95.53169050000001,82.1053276,133.68490250000002,216.70309229999998,35.352629699999994,142.34115219999998,87.9561405,110.87796900000001,98.50354960000001,Snd1
ENSMUSG00000001435,320.14020000000005,273.015,298.14293000000004,279.9437,328.13242999999994,181.01185800000002,140.475713,220.88808,196.00032000000002,149.919865,329.83119999999997,299.00775,93.31206299999998,286.54347999999993,125.370429,246.28761999999998,282.60335999999995,Col18a1
ENSMUSG00000001436,5.52513,6.579116899999999,7.6075800000000005,5.680450700000001,5.99191,9.988895,7.6307738999999994,3.1749590000000003,3.33451,1.7694578,10.089941,4.257045,3.5692606,6.462706000000001,2.822119,5.3481480999999995,6.941007,Slc19a1
ENSMUSG00000001440,32.50764,30.632898,28.465485,30.328895,28.397431,16.06106,17.40044,17.24637,28.5207,14.61603,37.533701,109.32293,16.155652,23.860680000000002,22.967200000000002,17.62315,18.266209,Kpnb1
ENSMUSG00000001441,21.345196000000005,22.102519,25.1486748,8.0016487,26.584436000000004,8.816853,12.552481999999998,13.240473000000001,12.031918999999998,8.327255000000001,20.851243,32.322541,7.353023,23.554865,16.273242999999997,15.358062,15.354888999999998,Npepps
ENSMUSG00000001445,26.4868,36.93051,30.11176,38.34471,31.6934,20.42949,16.6994,25.819699999999997,20.09686,13.6153,31.05085,46.4919,13.8127,29.84846,21.7301,27.761300000000002,28.06745,Mrpl10
ENSMUSG00000001467,63.2762,57.674299999999995,75.9494,48.9695,64.64930000000001,45.3337,37.137,23.1022,57.6375,16.665480000000002,33.3083,105.84280000000001,12.40734,32.837525,43.665828999999995,41.143699999999995,30.3984,Cyp51
